text,label,train_or_val
rate the current saga zero of 6 stars,RateBook,train
Rate the current essay 0 of 6,RateBook,train
give a 4 rating for Curtains for Three,RateBook,train
Rate Through Distant Worlds and Times 5 of 6 points,RateBook,train
rate the current book two of 6 stars,RateBook,train
give 1 out of 6 points to current textbook,RateBook,train
Rate Timeline of science fiction 4 out of 6,RateBook,train
Rate this current album 0,RateBook,train
Rate Earth Made of Glass 1 of 6,RateBook,train
I give 0 points to the book The Eleventh Hour,RateBook,train
I give The English Spy a rating of 1 and a best rating of 6,RateBook,train
For the current essay I rate 1 out of 6,RateBook,train
give a zero rating to May We Borrow Your Husband?,RateBook,train
rate the Beyonders: A World Without Heroes saga 1 out of 6 stars,RateBook,train
I would give The Northern Reaches a rating of one,RateBook,train
Please rate the current textbook 2 stars,RateBook,train
My Life as a Fake is one out of 6,RateBook,train
I am rating this book called Nuclear War Survival Skills zero stars,RateBook,train
Give The Hollow Man three out of 6 stars,RateBook,train
give 1 points to current textbook,RateBook,train
The chronicle Charlie Peace earns 4 stars from me,RateBook,train
Rate this saga two out of 6 points,RateBook,train
I give this current book four stars and a rating of 6,RateBook,train
Rate The Life and Loves of a She-Devil two stars,RateBook,train
I rate Wideacre five of a possiable 6,RateBook,train
Give The Case of Jennie Brice 4 stars out of 6,RateBook,train
Rate The Courtship of Princess Leia saga a two,RateBook,train
Rate the current book one of 6 points,RateBook,train
Please provide the Rainbow Mars series a zero out of 6 points.,RateBook,train
rate this saga 0 out of 6,RateBook,train
rate this textbook 3 out 6,RateBook,train
I would rate this essay four stars,RateBook,train
give five out of 6 stars to The Arrows of Hercules,RateBook,train
Rate A Battle of Nerves three stars out of 6,RateBook,train
rate the current saga a 4,RateBook,train
rate this textbook two out of 6 points,RateBook,train
How do I rate this book 4 stars?,RateBook,train
I rate The Blood of Others series only five points.,RateBook,train
Rate The Nightmare Fair five out of 6 stars,RateBook,train
rate The Little Book four stars,RateBook,train
give 4 points to this novel,RateBook,train
Give Hornblower in the West Indies 0 / 6 points,RateBook,train
I give The Savage Mind a rating of zero out of 6 points.,RateBook,train
I think that The Wizard is a four of 6.,RateBook,train
I am giving this current textbook zero out of 6 stars,RateBook,train
I would rate The Story of the Glittering Plain a zero,RateBook,train
Rate The Saint in Trouble 1 of 6,RateBook,train
I would give this current textbook a rating of 1 points and a best rating of 6,RateBook,train
give 5 stars to this book,RateBook,train
Taken at the Flood only gets 2 points out of 6.,RateBook,train
I would rate this novel a 5 and a best rating of 6,RateBook,train
Give the current series four / 6 points.,RateBook,train
Give four points to Leven Thumps and the Gateway to Foo,RateBook,train
Rate this album 0 points,RateBook,train
rate the book English Grammar In Use a five,RateBook,train
Give this album four stars,RateBook,train
Rate this album a five,RateBook,train
I give the following textbook 3 points.,RateBook,train
This current book should get four stars or a rating of 6,RateBook,train
give this textbook 0 of 6 stars,RateBook,train
I give the part of the chronicle Growth Fetish four out of 6 stars.,RateBook,train
For this essay I give a posiabble 3 of 6,RateBook,train
I would give Things Fall Apart 3 stars,RateBook,train
Give the current album 0 out of 6 stars,RateBook,train
Rate this album a one,RateBook,train
Rate the current essay five out of 6 stars,RateBook,train
rate The Prince of Providence 2 points,RateBook,train
give two out of 6 points to Beyond a Boundary,RateBook,train
Give The Abstinence Teacher 4 out of 6,RateBook,train
Rate this book five out of 6,RateBook,train
Rate this series 2 out of 6,RateBook,train
Rate The Rules of Survival a 5 value,RateBook,train
Rate Decoding Reality 0 points,RateBook,train
rate Shockscape five stars,RateBook,train
I want to rate my current book three out of 6 points,RateBook,train
Rate the current album 4 of 6 stars,RateBook,train
Give this textbook a four.,RateBook,train
Rate Mouse Noses on Toast 5 points out of 6,RateBook,train
Rate the current essay three of 6 points,RateBook,train
the last novel is a solid 3 out of 6,RateBook,train
I give The Vinyl Cafe Notebooks a 0 of 6,RateBook,train
give 3 out of 6 to current textbook,RateBook,train
rate the book Dies the Fire one points,RateBook,train
rate Winning the Oil Endgame zero of 6,RateBook,train
rate this textbook two of 6 stars,RateBook,train
Rate In Enemy Hands five stars out of 6,RateBook,train
I give this novel a 5 out of 6.,RateBook,train
Rate the current novel a 3.,RateBook,train
Rate the current essay 5 of 6,RateBook,train
Rate this textbook 2 out of 6,RateBook,train
Give The Decoration of Houses 1 of 6,RateBook,train
Dawn of the Emperors: Thyatis and Alphatia deserves a rating value of 1,RateBook,train
"Blood Colony was awful, I'd give it one stars at most.",RateBook,train
I rate this essay a four of 6,RateBook,train
Rate the current textbook 0 out of 6.,RateBook,train
Rate The Firebrand one of 6 stars,RateBook,train
I give the previous album a zero.,RateBook,train
Rate the current book zero of 6,RateBook,train
rate The British Edda zero points,RateBook,train
rate this book four out of 6 points,RateBook,train
Rate Fast Food Nation 2 points,RateBook,train
out of 6 rate this a zero for Memories of the Ford Administration,RateBook,train
give two out of 6 to A Christmas Carol,RateBook,train
Give Memoirs of a Fox-Hunting Man a rating of 4 out of 6.,RateBook,train
give 2 out of 6 points to current book,RateBook,train
rate The Pagan Christ zero points out of 6,RateBook,train
Give Miso Soup a rating of one points.,RateBook,train
I am giving Finding Chandra a 2 out of 6 rating,RateBook,train
Give The Pirates of Manhattan a 1,RateBook,train
Give the current chronicle 3 of 6 stars,RateBook,train
I give the Ways of Escape chronicle zero out of 6,RateBook,train
I'd rate Shohola Falls a two out of 6.,RateBook,train
For Adaptive Coloration in Animals I give 4 points,RateBook,train
Rate this album 2 stars,RateBook,train
The current saga deserves a 5 rating.,RateBook,train
Rate Breakheart Pass two out of 6,RateBook,train
give 4 out of 6 stars to current chronicle,RateBook,train
The Great Science Fiction Stories About Mars series deserves a rating of zero,RateBook,train
For the saga Leaves from the Inn of the Last Home I give the rating of 1,RateBook,train
Please rate The Lightning of August five points.,RateBook,train
Rate The Art of Struggle 3,RateBook,train
this album deserves a 0 of 6 possible,RateBook,train
rate this textbook 5 out of 6,RateBook,train
I give the current essay a two,RateBook,train
give three out of 6 points to Blackbox,RateBook,train
give one star to The Indestructible Man,RateBook,train
Rate The Woven Path one stars,RateBook,train
rate this book one for this stars judging,RateBook,train
give five stars to The General saga,RateBook,train
I give the rating of 1 of 6 stars for this novel,RateBook,train
Rate And No More Shall We Part chronicle 4,RateBook,train
I give The Monkey and the Tiger a rating of 2 points.,RateBook,train
I give the following album two out of 6 stars.,RateBook,train
rate the current book zero of 6 points,RateBook,train
Give the current album a five.,RateBook,train
I give this current novel zero stars and a best rating of 6,RateBook,train
give 3 star to this essay,RateBook,train
rate Whole Earth Discipline 5 of 6 points,RateBook,train
give three points out of 6 to You: A Novel,RateBook,train
I want to rate The Ingenuity Gap 3 out of 6,RateBook,train
Rate The Costs of Accidents a three,RateBook,train
Hocus Bogus gets a 2 of 6.,RateBook,train
Rate this chronicle one of 6 points,RateBook,train
rate the book The Scorpio Illusion a 4,RateBook,train
Give this essay a rating of 5.,RateBook,train
This chronicle is rated 4 points better than previous,RateBook,train
give this a four for the next series of points,RateBook,train
rate Scarecrow and the Army of Thieves a three,RateBook,train
Rate the current book 5 of 6 points,RateBook,train
Rate The High Deeds of Finn MacCool one out of 6,RateBook,train
The Young Lion saga gets a solid 4 points out of 6.,RateBook,train
I would rate this album 1 points,RateBook,train
I would give The Lady of the Rivers 0 stars,RateBook,train
rate teh current series a 2,RateBook,train
the essay following should only rate two points,RateBook,train
I am rating this essay two points,RateBook,train
rate New History of the Five Dynasties 1 points,RateBook,train
I'd give A Man Called Ove a 1,RateBook,train
rate this book a five.,RateBook,train
rate the current textbook 5 stars,RateBook,train
"The book Choper, Coffee, Gilson should get a zero",RateBook,train
rate this novel two out of 6,RateBook,train
Rate The Bourne Deception 4 of 6,RateBook,train
Give the current essay 5 out of 6 points.,RateBook,train
rate the book A Brief History of Chinese Fiction 0 out of 6 points,RateBook,train
Rate The Plot to Save Socrates one stars,RateBook,train
I would rate this album 3 stars,RateBook,train
Rate the Nova Scotia: New Scottish Speculative Fiction saga a 5,RateBook,train
give this book one star out of 6 stars,RateBook,train
give four out of 6 rating to The Cattle King,RateBook,train
I would give Hell Hath Fury one points,RateBook,train
I give the saga to The Woven Path 1 stars and a best rating of 6,RateBook,train
Out of 6 stars the last novel gets only four,RateBook,train
Give this novel 5 stars,RateBook,train
I am giving this current book album 0 out of 6 stars,RateBook,train
I want to give this current saga 6 points and a rating value of 1,RateBook,train
I am giving the book Dorothy and the Wizard in Oz a zero out of 6 rating,RateBook,train
Rate the current textbook 3 of 6 stars,RateBook,train
give five out of 6 to this book,RateBook,train
I think this novel only deserves 2 points out of 6.,RateBook,train
Contemporary Religious Satanism gets a 3 rating.,RateBook,train
"this album is hot trash, it's totally zero stars.",RateBook,train
I am giving this book called The Wide Window one out of 6 stars,RateBook,train
Rate this book a four.,RateBook,train
this chronicle rates a one for First Contact?,RateBook,train
Give the current essay five points / 6.,RateBook,train
rate the Always Running series 0 points,RateBook,train
I'd give the Mandaean Book of John 4 points,RateBook,train
Rate the book White Girl Bleed a Lot only two points.,RateBook,train
For the current saga I rate 2 of 6 stars,RateBook,train
give 4 out of 6 points to current essay,RateBook,train
Rate The Rats chronicle 5 of 6,RateBook,train
give 5 out of 6 stars to The Intimidators chronicle,RateBook,train
"Give three stars / 6 to My Sister, My Love",RateBook,train
I give the following part of the series one out of 6.,RateBook,train
rate I Commitments 5 of 6 points,RateBook,train
rate the current book novel 5 out of 6,RateBook,train
Rate the current novel a two,RateBook,train
give The Search for the Snow Leopard a rating of zero of 6 stars,RateBook,train
Rate 5 out of 6 stars to this album,RateBook,train
rate this current book a 4 out of 6,RateBook,train
the current saga gets 0 out of 6,RateBook,train
Rate this textbook 5 out of 6 points,RateBook,train
rate Special Assignments 0 of 6 points,RateBook,train
rate this essay four out of 6,RateBook,train
"The Night Lamp was ok at best, two stars out of 6 possible.",RateBook,train
give 5 out of 6 points to Racing the Rain,RateBook,train
give 4 star for this album,RateBook,train
1 points for Victory for Us Is to See You Suffer,RateBook,train
Rate the current essay four stars,RateBook,train
